Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_03_715.jpg;0;-0.9384599;0;-0.08739609;110.9516;89.634;359.7193;16.18451;-0.003818455
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_03_776.jpg;0;-1;0;-0.1313329;110.9368;89.6298;359.4489;16.12034;-0.002433847
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_03_838.jpg;0;-1;0;-0.2023176;110.9184;89.62439;359.1517;16.11845;-0.0004968707
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_03_902.jpg;0;-1;0;-0.2492973;110.89;89.61609;358.7717;16.16026;-0.001783089
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_03_962.jpg;0;-1;0;-0.3184342;110.8666;89.60912;358.5953;16.16263;-0.00213641
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_04_026.jpg;0;-1;0;-0.3716412;110.8468;89.60305;358.7544;16.1283;-0.003597371
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_04_088.jpg;0;-1;0;-0.424879;110.823;89.59612;358.9178;16.2623;0.00149421
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_04_152.jpg;0;-1;0;-0.4714649;110.7948;89.58776;358.9915;16.26297;-0.0005217899
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_04_214.jpg;0;-1;0;-0.5366452;110.7639;89.57861;359.0242;16.40827;0.0005963406
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_04_277.jpg;0;-1;0;-0.5597404;110.7279;89.5679;358.9678;16.45386;-0.0006025951
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_04_342.jpg;0;-1;0;-0.634084;110.6754;89.55227;358.8461;16.40385;-0.0007726084
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_04_403.jpg;0;-1;0;-0.6793809;110.6332;89.53967;358.7491;16.40585;-0.001107929
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_04_466.jpg;0;-1;0;-0.7256926;110.5886;89.52634;358.7035;16.40691;-0.00124448
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_04_530.jpg;0;-1;0;-0.7935039;110.5415;89.51224;358.7314;16.39519;-0.001517901
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_04_592.jpg;0;-1;0;-0.8506885;110.4927;89.49769;358.8092;16.38795;-0.0001739406
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_04_657.jpg;0;-1;0;-0.8761044;110.4404;89.48206;358.8362;16.38474;-0.0006446787
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_04_722.jpg;0;-1;0;-0.9303426;110.3648;89.45957;358.7901;16.3241;-0.001082773
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_04_783.jpg;0;-1;0;-0.9949188;110.3048;89.44173;358.746;16.30806;-0.0009881596
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_04_848.jpg;0;-1;0;-1.048522;110.2426;89.42326;358.7312;16.29353;-0.001533167
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_04_912.jpg;0;-1;0;-1.090632;110.1779;89.40407;358.7413;16.28254;-0.001066247
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_04_975.jpg;0;-0.8089444;0;-1.14595;110.1113;89.38433;358.778;16.27885;-0.0008091878
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_05_040.jpg;0;-0.6199945;0;-1.178994;110.0421;89.36383;358.7926;16.27022;-0.0005259346
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_05_103.jpg;0;-0.4240998;0;-1.219092;109.9483;89.33605;358.8217;16.26033;-0.0004817903
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_05_167.jpg;0;-0.2368878;0;-1.242796;109.8776;89.31512;358.8659;16.25231;-0.000393133
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_05_230.jpg;0;-0.04358289;0;-1.240841;109.8069;89.29422;358.9326;16.2467;-0.0003488804
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_05_295.jpg;0;0;0;-1.250765;109.7371;89.27357;359.033;16.2401;-0.0001284579
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_05_359.jpg;0;0;0;-1.241835;109.6678;89.25311;359.1552;16.23423;0.001685666
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_05_423.jpg;0;0;0;-1.238073;109.5761;89.22623;359.3399;16.23052;0.01312414
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_05_487.jpg;0;0;0;-1.23297;109.5077;89.2063;359.488;16.23042;0.02656577
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_05_552.jpg;0;0;0;-1.229073;109.4396;89.18646;359.6424;16.23042;0.03853625
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_05_615.jpg;0;0;0;-1.22511;109.3718;89.16671;359.7979;16.2304;0.04865976
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_05_682.jpg;0;0;0;-1.221082;109.2816;89.14043;-0.001415784;16.23038;0.05920176
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_05_744.jpg;0;0;0;-1.215618;109.2141;89.12075;0.1390008;16.23035;0.06490327
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_05_811.jpg;0;0;0;-1.211461;109.1467;89.10109;0.2670896;16.23035;0.06877228
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_05_876.jpg;0;0;0;-1.207261;109.079;89.08122;0.3690721;16.22617;0.05980134
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_05_942.jpg;0;0;0;-1.202767;108.9886;89.05471;0.4634502;16.22109;0.03500859
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_06_005.jpg;0;0;0;-1.196787;108.9206;89.03494;0.5129769;16.2203;0.01604743
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_06_071.jpg;0;0;0;-1.192429;108.8515;89.01444;0.4702619;16.23558;359.958
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_06_136.jpg;0;0;0;-1.186922;108.7793;88.99332;0.2248832;16.28376;359.8682
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_06_203.jpg;0;0;0;-1.180969;108.6817;88.96818;359.7055;16.40004;359.7521
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_06_269.jpg;0;0;0;-1.073625;108.6209;88.9557;359.6302;16.40756;359.6025
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_06_335.jpg;0;0;0;-1.012344;108.5622;88.93951;359.6053;16.42823;359.4268
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_06_401.jpg;0;0;0;-1.008267;108.5045;88.92309;359.6255;16.43694;359.2847
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_06_467.jpg;0;0;0;-1.004888;108.429;88.90166;359.7203;16.44994;359.1705
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_06_533.jpg;0;0;0;-1.000818;108.3733;88.88567;359.8334;16.45625;359.1335
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_06_597.jpg;0;0;0;-0.9977372;108.3179;88.86952;359.9472;16.4577;359.114
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_06_665.jpg;0;0;0;-0.9943454;108.2439;88.84803;0.07780399;16.46198;359.1268
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_06_729.jpg;0;0;0;-0.9896502;108.1882;88.83192;0.1481342;16.46806;359.172
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_06_796.jpg;0;0;0;-0.9861429;108.1326;88.81564;0.2078968;16.47052;359.2304
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_06_862.jpg;0;0;0;-0.98261;108.0612;88.79434;0.4408166;16.44991;359.242
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_06_932.jpg;0;0;0;-0.9803882;108.0109;88.77974;0.8084176;16.46204;359.2344
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_06_997.jpg;0;0;0;-0.9795813;107.9605;88.76228;1.106413;16.37528;359.0053
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_07_063.jpg;0;0;0;-0.9742844;107.887;88.74396;1.183649;16.38794;358.9257
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_07_129.jpg;0;0;0;-0.9646258;107.8276;88.73026;0.982268;16.38535;359.0633
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_07_197.jpg;0;0;0;-0.9524099;107.7664;88.7143;0.617896;16.33183;359.2946
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_07_263.jpg;0;0;0;-0.9474429;107.6848;88.69074;0.04980377;16.30206;359.6466
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_07_327.jpg;0;0;0;-0.9395097;107.6249;88.673;359.6875;16.29956;359.8807
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_07_393.jpg;0;0;0;-0.9364162;107.5666;88.65532;359.399;16.28944;0.07577549
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_07_459.jpg;0;0;0;-0.9337738;107.5102;88.638;359.2198;16.27;0.2094343
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_07_528.jpg;0;0;0;-0.9317166;107.4372;88.61577;359.1074;16.2499;0.3313322
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_07_594.jpg;0;0;0.20234;-0.9289762;107.3875;88.60053;359.2035;16.18952;0.3614644
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_07_663.jpg;0;0;0.4025487;-0.8764347;107.356;88.59145;0.1395068;16.02863;0.4039972
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_07_727.jpg;0;0;0.6048306;-0.4662875;107.3556;88.59126;1.23153;16.0262;0.3545561
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_07_794.jpg;0;0;0.8017772;-0.3013287;107.3554;88.59106;2.053619;16.0347;0.1566416
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_07_864.jpg;0;0;1;-0.2244273;107.3551;88.59105;2.664052;16.04687;359.8099
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_07_928.jpg;0;0;1;-0.1193216;107.3549;88.59135;2.710114;16.03432;359.7513
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_07_996.jpg;0;0;1;0.01243822;107.3547;88.59147;2.486363;16.02661;359.8012
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_08_064.jpg;0;0;1;0.08455446;107.3545;88.59176;1.661618;15.9873;0.05850176
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_08_129.jpg;0;0;1;0.2282852;107.3547;88.5916;0.7475049;15.99517;0.157097
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_08_195.jpg;0;0;1;0.2710086;107.355;88.59164;359.8727;15.99773;0.2348199
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_08_264.jpg;0;0;1;0.2548781;107.3554;88.59157;358.8906;16.00539;0.2255833
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_08_332.jpg;0;0;1;0.198274;107.3559;88.59083;358.376;16.00138;0.07862563
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_08_398.jpg;0;0;1;0.1327444;107.3562;88.59053;358.142;15.99051;359.8847
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_08_466.jpg;0;0;1;0.07326481;107.3554;88.5937;358.2558;15.99942;359.8859
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_08_533.jpg;0;0;1;-0.068189;107.3549;88.59581;358.638;16.01202;0.001588307
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_08_602.jpg;0;0;1;-0.129301;107.3547;88.59521;359.2905;16.01284;0.06119113
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_08_668.jpg;0;0;1;-0.1423487;107.3546;88.5951;359.748;16.0127;0.1193307
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_08_735.jpg;0;0;0;-0.1347656;107.3544;88.595;0.1771523;16.0117;0.1697705
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_08_803.jpg;0;0;0;-0.1252467;107.3544;88.59445;0.6620774;16.00994;0.1795564
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_08_869.jpg;0;0;0;-0.09742856;107.3544;88.5942;0.9518665;16.00932;0.152649
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_08_936.jpg;0;0;0;-0.08061728;107.3544;88.59374;1.168287;16.01;0.08260048
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_09_004.jpg;0;0;0;-0.05628887;107.3543;88.59399;1.276586;16.01225;359.9694
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_09_069.jpg;0;0;0;-0.02633962;107.354;88.59515;1.224309;16.01208;359.9799
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_09_137.jpg;0;0;0;0.02219787;107.3539;88.59563;1.126428;16.01192;359.9896
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_09_204.jpg;0;0;0;0.03168323;107.3539;88.59566;0.9668351;16.01179;-0.004411062
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_09_271.jpg;0;0;0;0.03714684;107.354;88.59567;0.8352805;16.01174;-0.0006554209
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_09_336.jpg;0;0;0;0.03973666;107.354;88.59567;0.6972446;16.0117;0.002779079
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_09_404.jpg;0;0;0;0.04136288;107.3541;88.59569;0.5085266;16.01169;0.006788248
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_09_472.jpg;0;0;0;0.042121;107.3541;88.59569;0.367277;16.0117;0.009331538
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_09_539.jpg;0;0;0;0.04170563;107.3542;88.5957;0.2292602;16.01172;0.01145729
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_09_606.jpg;0;0;0;0.04052131;107.3542;88.59571;0.05439414;16.01178;0.01369141
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_09_672.jpg;0;0;0;0.03788041;107.3543;88.59573;359.9328;16.01183;0.0148838
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_09_739.jpg;0;0;0;0.03521485;107.3543;88.59574;359.8214;16.01187;0.01567394
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_09_807.jpg;0;0;0;0.03206461;107.3544;88.59575;359.6909;16.01194;0.01613483
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_09_873.jpg;0;0;0;0.02727465;107.3544;88.59576;359.608;16.01198;0.01607036
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_09_942.jpg;0;0;0;0.02336481;107.3544;88.59576;359.5187;16.012;0.01549643
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_10_008.jpg;0;0;0;0.01790793;107.3544;88.59577;359.4679;16.01203;0.01474595
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_10_075.jpg;0;0;0;0.01375025;107.3545;88.59577;359.4354;16.01221;0.008783543
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_10_142.jpg;0;0;0;0;107.3545;88.59578;359.4149;16.01222;-0.001214236
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_10_208.jpg;0;0;0;0;107.3545;88.59578;359.4159;16.01222;359.9932
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_10_276.jpg;0;0;0;0;107.3545;88.59578;359.4287;16.01221;359.989
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_10_343.jpg;0;0.2017619;0;0;107.3561;88.59625;359.4986;15.9336;359.9836
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_10_409.jpg;0;0.4016866;0;0;107.3594;88.5972;359.6047;15.94064;359.9811
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_10_476.jpg;0;0.2014181;0;0.03411291;107.3632;88.59827;359.7208;15.95102;359.9791
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_10_546.jpg;0;0;0;0.03981192;107.3689;88.5999;359.8842;15.94873;359.9773
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_10_611.jpg;0;0;0;0.03786809;107.3729;88.60106;-0.005493057;15.94874;359.9767
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_10_679.jpg;0;0;0;0.03779447;107.3767;88.60215;0.09183328;15.94875;359.9766
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_10_745.jpg;0;0;0;0.0377632;107.3814;88.6035;0.199103;15.94875;359.9772
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_10_811.jpg;0;0;0;0.03777351;107.3846;88.60442;0.2617298;15.94875;359.9781
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_10_879.jpg;0;0;0;0.03780973;107.3876;88.60527;0.308916;15.94874;359.9795
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_10_947.jpg;0;0;0;0.03786156;107.3912;88.60629;0.348522;15.94872;359.9817
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_11_013.jpg;0;0;0;0.03794237;107.3936;88.60698;0.3618404;15.94871;359.9836
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_11_079.jpg;0;0;0;0.03800311;107.3958;88.60761;0.3624403;15.94869;359.9857
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_11_148.jpg;0;0;0;0.03805752;107.3984;88.60838;0.3460106;15.94868;359.9886
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_11_214.jpg;0;0;0;0.03811204;107.4003;88.6089;0.3229043;15.94866;359.9909
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_11_285.jpg;0;0;0;0.03813456;107.4025;88.60954;0.2810379;15.94865;359.9939
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_11_351.jpg;0;0;0;0.03813502;107.4041;88.60999;0.2436294;15.94865;-0.003995763
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_11_417.jpg;0;0;0;0.03811109;107.4056;88.61043;0.2029702;15.94864;-0.001952559
C:\Users\arnab\Desktop\Machine learning and AI\Robotics Software Engineer Udacity\Term 1\Roversim folder\IMG\robocam_2018_11_14_23_26_11_486.jpg;0;0.1965515;0;0.03806555;107.4091;88.61144;0.1816767;15.87408;0.0007888508
